<<<<<<< Updated upstream
"WCID","NAME","COUNTRY","LAT","LONG","ALT"
21853,"Isparta","TURKEY",37.75,30.55,997
21855,"Ispir","TURKEY",40.5,41,1200
21863,"Istrana (It Afb)","ITALY",45.683,12.1,46
21866,"Ita Andes","COLOMBIA",5.66,-75.88,1250
21869,"Itabaiana","BRAZIL",-10.666,-37.41,186
21870,"Itabaiana","BRAZIL",-7.316,-35.316,45
21873,"Itabaianinha","BRAZIL",-11.116,-37.816,208
21876,"Itaberaba","BRAZIL",-12.55,-40.433,249
21877,"Itaberaba","BRAZIL",-12.53,-40.29,270
21880,"Itabira","BRAZIL",-19.61,-43.21,825
21885,"Itacoatiara","BRAZIL",-3.21,-58.71,40
21889,"Itaete","BRAZIL",-12.966,-40.96,334
21899,"Itaituba","BRAZIL",-4.43,-55.96,45
21902,"Itaituba","BRAZIL",-4.266,-55.583,45
21908,"Itajuba","BRAZIL",-22.25,-45.45,839
21909,"Itajuba","BRAZIL",-21.43,-45.46,839
21925,"Itang","ETHIOPIA",8.16,34.245,550
21929,"Itaobim","BRAZIL",-16.533,-41.466,270
21932,"Itapage","BRAZIL",-3.66,-39.56,280
21946,"Itapeva","BRAZIL",-23.95,-48.883,647
21950,"Itapicuru","BRAZIL",-11.283,-38.22,153
21952,"Itapipoca","BRAZIL",-3.483,-39.566,98
21959,"Itaporanga","BRAZIL",-7.283,-38.15,230
21971,"Itasca U Of Mn","UNITED STATES",47.22,-95.2,454
21975,"Itatira","BRAZIL",-4.51,-39.61,450
21976,"Itau","BRAZIL",-5.816,-37.966,130
21984,"Itinga","BRAZIL",-16.566,-41.766,269
21986,"Itirucu","BRAZIL",-13.59,-40.58,755
21988,"Itirucu","BRAZIL",-13.383,-39.95,602
21989,"Itiuba","BRAZIL",-10.665,-39.84,373
22009,"Ivaipora","BRAZIL",-24.233,-51.633,650
22024,"Ivinhema","BRAZIL",-22.51,-54.54,369
22032,"Iwakuni","JAPAN",34.15,132.23,3
22052,"Ixpalino","MEXICO",23.935,-106.61,300
22053,"Ixtacalco","MEXICO",19.38,-99.11,2240
22054,"Ixtacamaxtitlan","MEXICO",19.61,-97.81,2175
22065,"Ixtapilla","MEXICO",18.53,-100.59,340
22070,"Ixtepec","MEXICO",16.58,-95.09,120
22072,"Ixtlahuaca D Ray","MEXICO",19.56,-99.76,2540
22075,"Ixtlahuacan Rio","MEXICO",20.86,-103.23,1700
22080,"Ixtlan Del Rio","MEXICO",21.03,-104.36,1042
22081,"Ixtlan Hervores","MEXICO",20.19,-102.38,1560
22084,"Izalco","EL SALVADOR",13.766,-89.69,390
22085,"Izamal","MEXICO",20.94,-89.03,14
22090,"Izaz","SYRIA",36.583,37.05,555
22096,"Izmir","TURKEY",38.433,27.16,25
22099,"Izra","SYRIA",32.85,36.25,575
22108,"J.K.I.A.","KENYA",1.333,36.916,1624
22109,"Jabal Ettanf","SYRIA",33.483,38.666,708
22112,"Jabalpur","INDIA",23.16,79.945,393
22115,"Jabiru Airport","AUSTRALIA",-12.67,132.9,26
22123,"Jabul Saraj","AFGHANISTAN",35.133,69.245,1630
22139,"Jacarezinho","BRAZIL",-23.15,-49.966,470
22141,"Jachal","ARGENTINA",-30.25,-68.75,1165
22142,"Jacinto","BRAZIL",-16.116,-40.266,160
22144,"Jackman","UNITED STATES",45.633,-70.266,360
22145,"Jacksboro","UNITED STATES",33.233,-98.15,335
22146,"Jackson","UNITED STATES",36.4,-77.416,40
22147,"Jackson","UNITED STATES",37.366,-89.666,134
22148,"Jackson","UNITED STATES",43.483,-110.766,1899
22150,"Jackson 1 Se","UNITED STATES",45.366,-113.4,2003
22151,"Jackson 2 Nw","UNITED STATES",39.066,-82.65,213
22154,"Jackson Springs 5 Wnw","UNITED STATES",35.216,-79.733,223
22157,"Jackson/Fcwos Ap","UNITED STATES",35.6,-88.92,132
22158,"Jackson/Reynolds Field","UNITED STATES",42.27,-84.47,306
22163,"Jacksonville","UNITED STATES",31.966,-95.266,174
22167,"Jacksonville Beach","UNITED STATES",30.283,-81.4,3
22171,"Jacksonville/Cecil Fld Nas","UNITED STATES",30.22,-81.88,27
22173,"Jacksonville/Nas","UNITED STATES",30.23,-81.67,9
22175,"Jacob Lake","UNITED STATES",36.733,-112.216,2386
22193,"Jaen","SPAIN",37.783,-3.8,580
22196,"Jaffna","SRI LANKA",9.65,80.016,3
22204,"Jagdalpur","INDIA",19.083,82.033,553
22206,"Jaghbub","LIBYAN ARAB JAMAHIRIYA",29.716,24.483,170
22216,"Jaguarari","BRAZIL",-10.25,-40.166,660
22220,"Jaguaribe","BRAZIL",-5.866,-38.62,120
22222,"Jaguaruana","BRAZIL",-4.83,-37.8,15
22223,"Jaguaruana","BRAZIL",-4.783,-37.766,12
22232,"Jaicos","BRAZIL",-7.36,-41.116,255
22238,"Jaipur","INDIA",26.885,75.815,435
22242,"Jaisalmer","INDIA",26.9,70.916,231
22245,"Jajarkot","NEPAL",28.66,82.16,1231
22248,"Jajo Mac","VENEZUELA",9.066,-70.666,1720
22259,"Jakobshavn","GREENLAND",69.216,-51.05,39
22261,"Jakutsk","RUSSIAN FEDERATION",62.016,129.716,101
22262,"Jal","UNITED STATES",32.1,-103.2,933
22263,"Jalacingo","MEXICO",19.81,-97.31,1944
22264,"Jalalabad","AFGHANISTAN",34.433,70.466,580
22288,"Jalgaon","INDIA",21.05,75.56,201
22293,"Jalostotitlan","MEXICO",21.18,-102.46,1772
22298,"Jalpaiguri","INDIA",26.533,88.716,83
22299,"Jalpan","MEXICO",21.21,-99.46,754
22300,"Jalpatagua","GUATEMALA",14.116,-90,557
22305,"Jaltipan Morelos","MEXICO",17.96,-94.71,46
22310,"Jama","ECUADOR",-0.2,-80.26,5
22312,"Jamaica","CUBA",23,-82.166,120
22318,"Jambalo","COLOMBIA",2.78,-76.33,2322
22320,"Jambi/Sultan/Taha","INDONESIA",-1.63,103.65,25
22330,"Jamestown 2 Nw","UNITED STATES",41.5,-80.466,317
22332,"Jamestown State Hospital","UNITED STATES",46.885,-98.685,447
22333,"Jamestown/Faa Airport","UNITED STATES",46.92,-98.68,454
22340,"Jaml Abdel Nasser","LIBYAN ARAB JAMAHIRIYA",31.85,23.916,155
22342,"Jammu","INDIA",32.666,74.833,367
22344,"Jamnagar","INDIA",22.44,70.03,23
22345,"Jamnagar","INDIA",22.45,70.083,20
22348,"Jamshedpur","INDIA",22.816,86.183,142
22349,"Jamu (Tikuwa Ku","NEPAL",28.766,81.3,250
22355,"Jan Mayen","NORWAY",70.933,-8.666,10
22359,"Janakpur (Airpo","NEPAL",26.683,85.95,90
22378,"Januaria","BRAZIL",-15.48,-44.365,510
22383,"Japaratuba","BRAZIL",-10.583,-36.933,79
22396,"Jarablus","SYRIA",36.816,38,351
22398,"Jaraguay","COLOMBIA",8.29,-76.08,70
22406,"Jardim","BRAZIL",-7.566,-39.266,630
22411,"Jardim Do Serido","BRAZIL",-6.566,-36.766,220
22413,"Jardin Botanico","COLOMBIA",4.66,-74.08,2586
22414,"Jardin M.Valenci","COLOMBIA",5.55,-75.916,1630
22422,"Jartai","CHINA",39.78,105.75,1033
22429,"Jask","IRAN, ISLAMIC REPUBLIC OF",25.73,57.73,3
22436,"Jasper","UNITED STATES",30.516,-82.95,45
22437,"Jasper","UNITED STATES",30.933,-94,88
22440,"Jasper 1 Nnw","UNITED STATES",34.483,-84.45,447
22441,"Jasper 4 N","UNITED STATES",33.9,-87.266,160
22442,"Jasper, Alta.","CANADA",52.88,-118.07,1061
22444,"Jataizinho","BRAZIL",-23.255,-50.966,350
22450,"Jatiwangi","INDONESIA",-6.75,108.27,50
22457,"Jauja","PERU",-11.783,-75.466,3322
22475,"Jayton","UNITED STATES",33.25,-100.566,613
22481,"Jeanerette 5 Nw","UNITED STATES",29.95,-91.716,6
22486,"Jeddah I.E.","SAUDI ARABIA",21.4,39.2,10
22488,"Jefferson","UNITED STATES",36.72,-97.8,319
22489,"Jefferson","UNITED STATES",42.016,-94.383,320
22490,"Jefferson 2 Ese","UNITED STATES",36.416,-81.433,844
22493,"Jefferson City Water Plant","UNITED STATES",38.585,-92.185,204
22507,"Jena 4 Wsw","UNITED STATES",31.666,-92.2,64
22508,"Jendouba","TUNISIA",36.48,8.53,144
22516,"Jenner, Al","CANADA",50.73,-111.18,762
22519,"Jenny Lind Island A, Nw","CANADA",68.65,-101.73,37
22520,"Jenoi","GAMBIA",13.483,-15.566,11
22523,"Jensen","UNITED STATES",40.366,-109.35,1448
22527,"Jequie","BRAZIL",-13.865,-40.066,199
22529,"Jequitinhonha","BRAZIL",-16.416,-41,253
22534,"Jerba","TUNISIA",33.583,10.783,6
22546,"Jerez De La Fronteraaero","SPAIN",36.75,-6.066,28
22547,"Jericho","ISRAEL",31.86,35.44,-260
22568,"Jerrys Plains","AUSTRALIA",-32.516,150.966,90
22571,"Jersey City","UNITED STATES",40.733,-74.05,41
22573,"Jerseyville 2 Sw","UNITED STATES",39.1,-90.35,192
22577,"Jerusalem","ISRAEL",31.783,35.216,809
22581,"Jerusalen","COLOMBIA",4.56,-74.69,300
22585,"Jervois","AUSTRALIA",-22.95,136.13,324
22586,"Jess Valley","UNITED STATES",41.266,-120.3,1615
22587,"Jessievale","SOUTH AFRICA",-26.23,30.51,1733
22590,"Jessore","BANGLADESH",23.18,89.165,7
22593,"Jesup 8 S","UNITED STATES",31.483,-81.883,30
22594,"Jesus Carranza","MEXICO",17.43,-95.03,22
22597,"Jesus Del Monte","MEXICO",19.66,-101.15,2160
22599,"Jesus Maria","MEXICO",20.59,-102.21,2100
22607,"Jetmore","UNITED STATES",38.083,-99.9,702
22624,"Jhalawar","INDIA",24.533,76.166,321
22628,"Jhansi","INDIA",25.45,78.583,251
22632,"Jhawani","NEPAL",27.566,84.516,270
22634,"Jhelum","PAKISTAN",32.93,73.72,234
22645,"Jiangcheng","CHINA",22.615,101.815,1121
22647,"Jiangzhui","CHINA",37.166,113.95,490
22654,"Jiddah","SAUDI ARABIA",21.49,39.19,11
22657,"Jiggiga","ETHIOPIA",9.333,42.716,1644
22668,"Jimani","DOMINICAN REPUBLIC",18.333,-71.85,31
22681,"Jinan","CHINA",36.68,116.98,58
22682,"Jinan (Tsinan)","CHINA",36.73,117.13,39
22685,"Jindiress","SYRIA",36.39,36.73,210
22692,"Jinghe","CHINA",44.62,82.9,321
22693,"Jinghong","CHINA",22.02,100.8,553
22698,"Jinja","UGANDA",0.45,33.183,1173
22711,"Jiri","NEPAL",27.633,86.233,2003
22715,"Jisr El Shoggour","SYRIA",35.816,36.316,200
22716,"Jiulong","CHINA",28.98,101.55,2994
22718,"Jiuquan","CHINA",39.76,98.48,1478
22721,"Jiwani","PAKISTAN",25.07,61.8,57
22723,"Jixi","CHINA",45.28,130.95,234
22731,"Joao Amaro","BRAZIL",-12.766,-40.333,249
22732,"Joao Camara","BRAZIL",-5.516,-35.82,140
22733,"Joao Dias","BRAZIL",-6.26,-37.783,310
22737,"Joao Pinheiro","BRAZIL",-18.16,-46.26,760
22740,"Joaquim Tavora","BRAZIL",-23.483,-49.933,512
22741,"Joaquin Mop","VENEZUELA",8.98,-63.26,100
22766,"Johannesburg Rand","SOUTH AFRICA",-26.25,28,1668
22770,"John Day State Arpt","UNITED STATES",44.4,-118.966,1127
22772,"John H Kerr Dam","UNITED STATES",36.6,-78.283,76
22773,"John Martin Dam","UNITED STATES",38.066,-102.916,1163
22774,"John Redmond Lake","UNITED STATES",38.25,-95.75,333
22776,"Johnsons Crossing, Yt","CANADA",60.48,-133.3,690
22777,"Johnston 4 Sw","UNITED STATES",33.783,-81.85,189
22780,"Johnstown","UNITED STATES",40.335,-78.92,370
22783,"Johore Bharu Senai","MALAYSIA",1.633,103.666,40
22790,"Jokkmokk","SWEDEN",66.616,19.633,260
22791,"Jolalpan","MEXICO",18.31,-98.81,820
22793,"Joliet","UNITED STATES",45.483,-108.966,1128
22794,"Joliet Brandon Rd Dam","UNITED STATES",41.5,-88.1,166
22795,"Jolo","PHILIPPINES",6.05,121,13
22796,"Jolo","PHILIPPINES",6.05,121.05,11
22799,"Jomosom","NEPAL",28.766,83.716,2683
22809,"Jonesboro","UNITED STATES",44.65,-67.65,56
22810,"Jonesboro Municipal","UNITED STATES",35.833,-90.65,80
22811,"Jonkershoek","SOUTH AFRICA",-33.95,18.9,305
22812,"Jonkoping","SWEDEN",57.766,14.183,98
22815,"Jonte","SOMALIA",-0.333,42.466,8
22818,"Jooreen","SYRIA",35.6,36.25,500
22821,"Joplin","UNITED STATES",48.566,-110.766,1006
22822,"Joplin/Faa Airport","UNITED STATES",37.15,-94.5,298
22829,"Jordan 1 S","UNITED STATES",44.65,-93.616,283
22837,"Jos","NIGERIA",9.866,8.9,1285
22839,"Jose C Paz","ARGENTINA",-34.51,-58.716,31
22840,"Jose Cardel","MEXICO",19.38,-96.38,29
22842,"Jose De Freitas","BRAZIL",-4.733,-42.566,130
22857,"Joutel, Qu","CANADA",49.47,-78.3,290
22873,"Juan De Acosta","COLOMBIA",10.83,-75.04,20
22897,"Juazeiro","BRAZIL",-9.42,-40.48,371
22908,"Jubeiha","JORDAN",31.033,35.866,980
22917,"Juchipila","MEXICO",21.4,-103.11,1220
22923,"Juchitlan","MEXICO",20.08,-104.09,1200
22925,"Jucurutu","BRAZIL",-6.016,-37.02,75
22936,"Juiz De Fora","BRAZIL",-21.766,-43.35,939
22937,"Jujuy","ARGENTINA",-24.166,-65.283,1303
22943,"Julesburg","UNITED STATES",41,-102.25,1057
22956,"Julianehb","GREENLAND",60.716,-46.05,32
22968,"Jumatan","MEXICO",21.56,-104.96,365
22970,"Jumeisha","YEMEN",14.716,43.066,38
22971,"Jumla","NEPAL",29.283,82.166,2350
22973,"Jump River 3 E","UNITED STATES",45.366,-90.766,386
22995,"Junee Composite","AUSTRALIA",-34.85,147.57,320
22997,"Jungapeo","MEXICO",19.46,-100.5,1300
23005,"Junin Aero","ARGENTINA",-34.55,-60.95,81
23009,"Junipine","UNITED STATES",34.966,-111.75,1565
23011,"Junqueiro","BRAZIL",-9.916,-36.466,120
23013,"Junta La","MEXICO",28.41,-107.316,2040
23018,"Juntura 9 Ene","UNITED STATES",43.8,-117.933,863
23026,"Jurac","PERU",-8.833,-75.666,420
23035,"Jusepin","VENEZUELA",9.733,-63.433,120
23050,"Juzno Kuril'sk","RUSSIAN FEDERATION",44.016,145.816,40
23059,"Kaba He","CHINA",48.05,86.35,534
23064,"Kabala","SIERRA LEONE",9.58,-11.55,464
23065,"Kabale","UGANDA",-1.25,29.983,1869
23109,"Kabompo","ZAMBIA",-13.6,24.2,1075
23121,"Kabul Airport","AFGHANISTAN",34.55,69.216,1791
23125,"Kabwe","ZAMBIA",-14.45,28.466,1207
23135,"Kadena/Ab","JAPAN",26.35,127.77,43
23139,"Kadina Post Office","AUSTRALIA",-33.97,137.72,44
23148,"Kaduna","NIGERIA",10.55,7.45,642
23151,"Kaedi","MAURITANIA",16.15,-13.516,18
23153,"Kaele","CAMEROON",10.1,14.45,389
23155,"Kaesong","KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",37.966,126.566,70
23156,"Kaesong","KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",37.98,126.5,100
23194,"Kahler Asten","GERMANY",51.183,8.483,859
23196,"Kahoka","UNITED STATES",40.416,-91.733,210
23197,"Kahramanmaras","TURKEY",37.6,36.93,549
23202,"Kai Feng","CHINA",34.816,114.3,75
23204,"Kaiapit","PAPUA NEW GUINEA",-6.266,146.25,302
23220,"Kaimana/Utaro","INDONESIA",-3.67,133.75,3
23228,"Kainaliu 73.2","UNITED STATES",19.533,-155.933,457
23269,"Kakabeka Falls, On","CANADA",48.4,-89.62,278
23282,"Kakani","NEPAL",27.766,85.216,2064
23284,"Kakerpakha","NEPAL",29.616,80.483,842
23287,"Kakinada","INDIA",16.95,82.233,8
23288,"Kakinada (Cocana","INDIA",16.98,82.33,7
23291,"Kakul","PAKISTAN",34.18,73.25,1309
23315,"Kalamata","GREECE",37.066,22.016,8
23318,"Kalamunda (Kalamunda)","AUSTRALIA",-31.98,116.07,210
23329,"Kalat","PAKISTAN",29.03,66.58,2017
23330,"Kalavassos","CYPRUS",34.783,33.266,60
23341,"Kalemie","CONGO, DEMOCRATIC REPUBLIC OF",-5.95,29.18,813
23346,"Kalewa","MYANMAR",23.2,94.3,109
23356,"Kalianget","INDONESIA",-7.05,113.97,3
23363,"Kalimpang","INDIA",27.04,88.56,1209
23364,"Kalimpong","INDIA",27.066,88.466,1209
23369,"Kaliningrad","RUSSIAN FEDERATION",54.716,20.55,21
23381,"Kalispell Mt","UNITED STATES",48.3,-114.316,909
23382,"Kalispell Wso Ap","UNITED STATES",48.3,-114.27,905
23390,"Kalkfonteindam","SOUTH AFRICA",-29.49,25.21,1219
23402,"Kalmykovo","KAZAKHSTAN",49.05,51.87,1
23438,"Kaman","TURKEY",39.4,33.7,1075
23448,"Kamas","UNITED STATES",40.65,-111.283,1972
23459,"Kamennaja Step'","RUSSIAN FEDERATION",51.05,40.7,194
23462,"Kamenskoe","RUSSIAN FEDERATION",62.433,166.083,10
23463,"Kamenskoe","RUSSIAN FEDERATION",62.483,166.216,8
23471,"Kamina","CONGO, DEMOCRATIC REPUBLIC OF",-8.733,25,1105
23475,"Kamishli","SYRIA",37.05,41.216,455
23481,"Kampala","UGANDA",0.316,32.616,1140
23496,"Kampot","CAMBODIA",10.616,104.216,5
23500,"Kamsack, Sa","CANADA",51.57,-101.9,440
23507,"Kan Chou","CHINA",25.816,114.9,110
23508,"Kan Tzu","CHINA",31.616,99.95,3320
23516,"Kanalohuluhulu 1075","UNITED STATES",22.133,-159.666,1097
23522,"Kananga","CONGO, DEMOCRATIC REPUBLIC OF",-5.883,22.416,657
23531,"Kanazawa","JAPAN",36.58,136.63,33
23539,"Kandahar Airport","AFGHANISTAN",31.5,65.85,1010
23542,"Kandalaksa","RUSSIAN FEDERATION",67.15,32.35,25
23549,"Kandi","BENIN",11.133,2.933,291
23556,"Kandrian On Nu Brit","PAPUA NEW GUINEA",-6.2,149.55,91
23561,"Kane 1 Nne","UNITED STATES",41.683,-78.8,533
23566,"Kaneohe Bay/Mcas","UNITED STATES",21.45,-157.78,3
23567,"Kaneohe Mauka 781","UNITED STATES",21.416,-157.816,58
23571,"Kangal","TURKEY",39.2,37.4,1545
23578,"Kangding","CHINA",30.05,101.96,2617
23580,"Kanghwa","KOREA, REPUBLIC OF",37.7,126.45,46
23584,"Kangogrotte","SOUTH AFRICA",-33.38,22.21,640
23591,"Kaniama","CONGO, DEMOCRATIC REPUBLIC OF",-7.516,24.183,845
23592,"Kaniama","CONGO, DEMOCRATIC REPUBLIC OF",-7.41,24.14,949
23598,"Kankan","GUINEA",10.383,-9.3,384
23601,"Kanker","INDIA",20.266,81.483,402
23615,"Kano","NIGERIA",12.05,8.533,481
23616,"Kanopolis Lake","UNITED STATES",38.6,-97.95,455
23622,"Kanpetlet","MYANMAR",21.166,94.016,1926
23626,"Kanpur (Cawnpore","INDIA",26.433,80.216,126
23627,"Kansas 1 Ese","UNITED STATES",36.2,-94.783,360
23639,"Kantunilkin","MEXICO",21.11,-87.49,20
23655,"Kaolack","SENEGAL",14.133,-16.066,7
23656,"Kaoma","ZAMBIA",-14.8,24.8,1213
23658,"Kap Tobin","GREENLAND",70.416,-21.966,41
23668,"Kapenguria","KENYA",1.233,35.116,2134
23695,"Kapunda Post Office","AUSTRALIA",-34.35,138.92,245
23700,"Kapuskasing Cda, On","CANADA",49.4,-82.43,218
23702,"Kara","MALI",14.133,-5,271
23706,"Karabuk","TURKEY",41.2,32.6,400
23708,"Karachi Airport","PAKISTAN",24.85,67.13,22
23712,"Karachi/Manora","PAKISTAN",24.8,67,4
23715,"Karaganda, Gmo","KAZAKHSTAN",49.8,73.13,555
23717,"Karaisali","TURKEY",37.266,35.033,230
23718,"Karaisali","TURKEY",37.3,35.1,400
23725,"Karaman","TURKEY",37.2,33.2,1025
23731,"Karanganjar","INDONESIA",-7.566,109.566,13
23740,"Karapinar","TURKEY",37.68,33.53,1004
23745,"Karasjok","NORWAY",69.466,25.516,129
23746,"Karatas","TURKEY",36.6,35.4,5
23765,"Kareekloof","SOUTH AFRICA",-29.81,23.38,1036
23769,"Karesuando","SWEDEN",68.44,22.48,327
23772,"Kargil","INDIA",34.533,76.116,2682
23782,"Karima","SUDAN",18.55,31.85,249
23792,"Karizimir","AFGHANISTAN",34.633,69.05,1905
23800,"Karlsruhe","GERMANY",49.033,8.366,145
23802,"Karlstad","SWEDEN",59.35,13.466,46
23803,"Karlstad","UNITED STATES",48.583,-96.516,321
23806,"Karnack","UNITED STATES",32.683,-94.15,70
23813,"Karoi","ZIMBABWE",-16.833,29.616,1344
23815,"Karonga","MALAWI",-9.95,33.883,529
23816,"Karonga","MALAWI",-9.93,33.93,538
23821,"Karratha (Dampier Salt)","AUSTRALIA",-20.73,116.75,6
23822,"Karratha (Legendre Isaln","AUSTRALIA",-20.366,116.85,29
23824,"Kars","TURKEY",40.6,43.08,1775
23828,"Kartal","TURKEY",40.9,29.2,27
23844,"Kasama","ZAMBIA",-10.216,31.133,1384
23848,"Kasane","BOTSWANA",-17.816,25.15,1000
23853,"Kasba Tadla","MOROCCO",32.533,-6.283,518
23856,"Kasempa","ZAMBIA",-13.533,25.84,1234
23864,"Kashafrud","IRAN, ISLAMIC REPUBLIC OF",35.983,60.833,584
23865,"Kashan","IRAN, ISLAMIC REPUBLIC OF",33.983,51.45,982
23867,"Kashgar","CHINA",39.383,76.1,1308
23868,"Kashi","CHINA",39.46,75.98,1291
23869,"Kasilof 3 Nw","UNITED STATES",60.366,-151.383,21
23870,"Kaslo, Bc","CANADA",49.92,-116.92,591
23871,"Kasprowy Wierch","POLAND",49.233,19.983,1991
23872,"Kass","SUDAN",12.516,24.266,800
23874,"Kassala","SUDAN",15.47,36.4,500
23876,"Kassel","GERMANY",51.3,9.45,233
23877,"Kassler","UNITED STATES",39.5,-105.1,1677
23879,"Kastamonu","TURKEY",41.36,33.76,799
23886,"Kasungu","MALAWI",-13.016,33.466,1015
23888,"Katai","NEPAL",29,81,1388
23895,"Katanning (Katanning Post Offi","AUSTRALIA",-33.68,117.55,311
23903,"Katha","MYANMAR",24.166,96.333,95
23913,"Katibougou","MALI",12.85,-7.533,326
23927,"Katrie","SUDAN",4.033,32.783,1000
23928,"Katsina","NIGERIA",13.016,7.683,517
23946,"Kauffman 4 Sse","UNITED STATES",40.85,-103.9,1600
23947,"Kaufman 3 Se","UNITED STATES",32.55,-96.266,128
23954,"Kaunas","LITHUANIA",54.883,25.833,76
23959,"Kavala","GREECE",40.933,24.383,62
23961,"Kavanayen","VENEZUELA",5.65,-61.7,1200
23979,"Kawambwa","ZAMBIA",-9.75,29.083,1324
23992,"Kaya","BURKINA FASO",13.07,-1.07,312
23998,"Kaycee","UNITED STATES",43.716,-106.633,1420
23999,"Kayes","MALI",14.433,-11.433,47
24000,"Kayo","MALI",13.883,-5.6,278
24004,"Kayseri","TURKEY",38.7,35.5,1068
24005,"Kayseri Erkilet","TURKEY",38.783,35.483,1054
24026,"Keams Canyon","UNITED STATES",35.816,-110.2,1891
24029,"Kearney 4 Ne","UNITED STATES",40.733,-99.016,649
24030,"Kearneysville Wso","UNITED STATES",39.383,-77.883,168
24031,"Keban","TURKEY",38.8,38.8,725
24037,"Kebri Dehar","ETHIOPIA",6.666,44.3,450
24040,"Kedgwick, Nb","CANADA",47.65,-67.35,274
24042,"Kedong","KENYA",-0.9,36.483,1890
24048,"Kee Line 3 W","UNITED STATES",42.766,-104.783,1609
24050,"Keelung","TAIWAN",25.116,121.716,32
24053,"Keene","UNITED STATES",42.916,-72.266,146
24057,"Keene 3 S","UNITED STATES",47.833,-102.916,753
24060,"Keesler/Afb","UNITED STATES",30.42,-88.92,8
24067,"Keg River, Al","CANADA",57.78,-117.87,427
24070,"Kegg","UNITED STATES",39.983,-78.716,390
24076,"Keiser","UNITED STATES",35.683,-90.083,71
24088,"Keles","TURKEY",39.9,29.2,1000
24089,"Kelibia","TUNISIA",36.85,11.083,30
24095,"Kellerberrin (Kellerberrin Com","AUSTRALIA",-31.63,117.72,247
24098,"Kelliher","UNITED STATES",47.933,-94.45,424
24105,"Kelowna A, Bc","CANADA",49.966,-119.383,430
24119,"Kemmerer","UNITED STATES",41.716,-110.666,2121
24121,"Kemp Welch River","PAPUA NEW GUINEA",-9.816,148,0
24124,"Kempsey","AUSTRALIA",-31.105,152.876,10
24146,"Kengtung","MYANMAR",21.3,99.616,828
24149,"Kenieba","MALI",12.85,-11.233,132
24153,"Kenmare 1 Wsw","UNITED STATES",48.666,-102.1,552
24157,"Kennett Radio Kboa","UNITED STATES",36.216,-90.066,81
24158,"Kennewick","UNITED STATES",46.22,-119.1,119
24163,"Kenosha","UNITED STATES",42.55,-87.8,183
24166,"Kent","UNITED STATES",45.2,-120.7,829
24173,"Kentland","UNITED STATES",40.766,-87.45,209
24176,"Kenton","UNITED STATES",40.65,-83.6,303
24177,"Kenton","UNITED STATES",46.483,-88.883,356
24183,"Keo","UNITED STATES",34.6,-92,70
24191,"Keosauqua","UNITED STATES",40.733,-91.966,191
24202,"Kerang Post Office","AUSTRALIA",-35.73,143.92,78
24208,"Kerema","PAPUA NEW GUINEA",-7.955,145.766,6
24209,"Keremeos, Bc","CANADA",49.2,-119.78,430
24210,"Keren","ERITREA",15.75,38.433,1460
24215,"Kerewan","GAMBIA",13.483,-16.183,15
24217,"Kericho","KENYA",-0.58,35.11,2070
24218,"Kericho","KENYA",-0.366,35.35,2184
24239,"Kerman","IRAN, ISLAMIC REPUBLIC OF",30.25,56.966,1754
24244,"Kern River P H 3","UNITED STATES",35.783,-118.433,824
24262,"Keshan","CHINA",48.05,125.88,237
24272,"Ketchikan","UNITED STATES",55.35,-131.65,24
24273,"Ketchikan","UNITED STATES",55.37,-131.72,23
24277,"Kete Krachi","GHANA",7.816,-0.033,122
24292,"Kewanee 1 E","UNITED STATES",41.25,-89.9,238
24293,"Kewaunee 5 S","UNITED STATES",44.433,-87.516,198
24294,"Key Lake, Sa","CANADA",57.25,-105.62,509
24297,"Key West/Nas","UNITED STATES",24.58,-81.68,7
24298,"Keystone Dam","UNITED STATES",36.15,-96.25,215
24300,"Kezi","ZIMBABWE",-20.916,28.45,1020
24314,"Khairini Tar","NEPAL",28.016,84.066,500
24317,"Khajura (Nepalganj)","NEPAL",28.1,81.566,190
24335,"Khamis Mushait","SAUDI ARABIA",18.3,42.8,2054
